CustNum,Name,Sex,Age,State,Income,Clicks,LastSpend,Purchases,Spend
379,Lauren Larson,female,60,NSW,50000,85,$225.89,6,$1604.80
380,Michael Rodriguez,male,20,NSW,40000,338,$978.85,6,$686.00
381,Charlene Vargas,female,27,NSW,140000,885,$6535.72,15,$4248.40
382,Patrick Harris,male,26,QLD,120000,805,$5008.71,13,$1740.40
383,Jessica Johnson,female,61,QLD,30000,495,$425.45,2,$865.00
384,Robert Diaz,male,36,QLD,90000,621,$1481.09,5,$1235.40
385,Joan Perez,female,53,NSW,90000,958,$4474.82,10,$2422.00
386,Christopher Scott,male,43,VIC,100000,164,$1038.12,13,$1556.80
387,Carlos Garrison,male,31,NSW,70000,765,$1654.69,5,$1285.70
388,Anne Mays,female,31,NSW,90000,758,$4048.86,11,$3287.20
389,Brandy Burton,female,16,VIC,30000,239,$306.88,3,$990.00
390,Elizabeth Potter,female,33,NSW,50000,120,$416.40,7,$1686.40
391,Amy Miller,female,17,VIC,160000,905,$4655.32,11,$5208.70
392,Jerry Miller DVM,male,69,VIC,40000,352,$1007.42,6,$563.50
393,Amanda Sims,female,72,NSW,60000,869,$3044.98,7,$1939.90
394,Jamie Lamb,female,43,NT,90000,599,$1477.13,5,$2760.80
395,Miranda Gordon,female,24,ACT,80000,693,$3481.63,11,$2125.00
396,Jacqueline Williams,female,70,NSW,20000,654,$822.73,3,$800.80
397,Eric Lynch,male,30,TAS,100000,995,$6616.75,14,$1588.80
398,John Phillips,male,44,VIC,30000,258,$466.34,4,$635.80
399,Devon Young,male,67,NSW,160000,883,$7848.10,18,$2055.00
400,Elizabeth Santos,female,48,WA,140000,443,$4642.20,21,$4480.60
401,Christine Barnes,female,22,NSW,90000,854,$3489.44,9,$2567.60
402,Mr. Alan Martin,male,21,QLD,40000,465,$500.34,3,$718.90
403,Christopher Smith,male,69,NSW,120000,422,$2552.26,13,$2179.30
404,Paul Humphrey,male,57,VIC,20000,521,$265.71,2,$437.20
405,David Ibarra,male,27,QLD,70000,112,$494.31,9,$1059.15
406,Melinda Guzman,female,30,VIC,20000,645,$683.70,3,$659.40
407,Ryan Davis,male,30,NSW,30000,672,$1367.86,5,$497.75
408,Rodney Brewer,male,67,WA,160000,978,$8786.35,18,$2202.50
409,Nicholas Carter,male,71,NSW,20000,328,$411.97,3,$479.60
410,Adam Dalton,male,28,VIC,90000,221,$770.74,7,$1545.70
411,Melissa Stone,female,36,ACT,80000,911,$2922.49,7,$2392.50
412,Christina Smith,female,67,SA,50000,136,$368.22,6,$1828.80
413,Lisa Castro,female,20,QLD,50000,747,$1828.28,5,$1534.40
414,Robert Lewis,male,23,ACT,70000,16,$59.53,7,$1094.80
415,Brian Chung,male,18,NSW,90000,368,$1030.03,6,$1193.35
416,Adam Harris,male,31,NSW,160000,975,$7885.80,17,$2370.00
417,Jorge Williams,male,30,NSW,120000,824,$4840.18,12,$1981.70
418,Sarah Raymond,female,16,VIC,40000,945,$1984.50,5,$1133.60
419,Nicholas Allen,male,69,NSW,40000,68,$124.30,4,$739.90
420,Courtney Alvarado,female,53,NSW,90000,458,$2605.10,12,$3080.00
421,James Hill,male,59,VIC,60000,286,$461.60,4,$1173.00
422,Ashley Luna,female,34,VIC,60000,576,$1275.26,5,$2069.10
423,Micheal Gardner,male,35,NSW,140000,599,$3190.87,11,$2554.20
424,Robert Scott,male,36,VIC,140000,332,$3383.74,21,$2448.60
425,Stacie Fischer,female,18,NSW,160000,264,$1250.30,10,$3944.50
426,Steven Erickson,male,34,NSW,160000,404,$3707.10,19,$2492.50
427,Dustin Heath,male,36,VIC,100000,45,$333.22,15,$1800.00
428,Elizabeth Bowman,female,65,NSW,140000,537,$3484.59,13,$4880.50
429,Erica Barnes,female,30,NSW,160000,272,$2639.49,20,$4772.60
430,Tiffany Bell,female,65,VIC,90000,271,$912.19,7,$2629.20
431,Kara Rodriguez,female,28,NSW,120000,516,$2309.62,9,$3030.30
432,Madeline Arnold,female,33,NSW,140000,775,$5598.60,15,$3655.00
433,Kristen Juarez,female,42,VIC,100000,688,$2308.24,7,$3496.80
434,Jane Taylor,female,71,VIC,140000,885,$8499.54,20,$3659.30
435,Deborah Walton,female,41,WA,50000,724,$1672.44,5,$1900.80
436,Darryl Fitzgerald,male,42,NSW,140000,346,$3540.96,21,$2109.80
437,Nichole Perez,female,47,VIC,30000,641,$1044.19,4,$1033.00
438,Sarah Beck,female,45,NSW,40000,916,$1212.78,3,$1544.40
439,Sabrina Fields,female,41,NSW,50000,980,$1514.10,4,$1675.20
440,Justin Hubbard,male,37,VIC,160000,678,$4344.62,13,$2680.00
441,Barry Lee,male,36,VIC,60000,154,$636.17,9,$1150.00
442,Molly Hammond,female,53,VIC,120000,474,$3859.31,17,$3363.30
443,Patricia Hardin,female,43,NSW,90000,567,$1495.18,6,$2626.40
444,Lisa Garcia,female,45,NSW,120000,798,$6368.04,16,$3156.10
445,Samuel Walker,male,40,VIC,70000,145,$748.05,11,$1354.70
446,Alison Johnson,female,25,SA,60000,165,$550.44,7,$1993.10
447,Edward Charles,male,43,TAS,80000,380,$2033.76,11,$1114.10
448,Dominique Kim,female,16,QLD,50000,862,$2900.63,7,$1843.20
449,Bradley Fry,male,35,NSW,50000,797,$1958.63,5,$946.90
450,Christina Olson,female,20,SA,30000,238,$301.66,3,$981.00
451,Lisa Roman,female,31,NSW,50000,172,$429.14,5,$1588.80
452,Chad Hopkins,male,25,NSW,100000,601,$3470.78,12,$1353.60
453,Emily Osborne,female,33,VIC,140000,522,$4596.73,18,$4940.70
454,Jermaine Hughes,male,21,VIC,120000,203,$1573.66,16,$1905.70
455,Oscar Sutton,male,54,VIC,30000,595,$1224.51,5,$647.90
456,Nicole Jenkins,female,47,QLD,100000,961,$2810.92,6,$2954.30
457,Mary Garza,female,69,NSW,40000,312,$557.23,4,$1353.30
458,Brittany Krause,female,38,NSW,100000,910,$3244.15,8,$3326.30
459,Autumn Rasmussen,female,20,VIC,90000,798,$3562.27,9,$2979.20
460,Preston Robinson,male,62,NSW,50000,466,$699.00,3,$895.90
461,Brandy Murphy,female,56,NSW,20000,118,$137.59,3,$631.40
462,Tiffany Perez,female,49,NSW,120000,727,$4532.12,13,$3563.10
463,Sara Robinson,female,37,WA,90000,967,$5817.96,13,$3043.60
464,David Salazar,male,52,NSW,20000,254,$131.06,2,$398.40
465,Joshua Mann III,male,45,QLD,80000,335,$1329.28,8,$1171.30
466,Justin Pruitt,male,45,SA,90000,568,$3834.00,14,$1497.85
467,Linda Smith,female,71,VIC,40000,724,$1950.46,6,$1504.10
468,Julie Haynes,female,62,NSW,80000,545,$1375.58,6,$2575.00
469,Charles Novak,male,63,VIC,60000,919,$3432.47,8,$977.00
470,Jacqueline Martin,female,45,VIC,100000,651,$2415.21,8,$3329.40
471,Brian Beard,male,63,NSW,100000,256,$887.04,7,$1593.60
472,Robert Jones,male,42,TAS,30000,560,$641.76,3,$627.00
473,Amanda Smith,female,20,NSW,40000,323,$520.68,4,$1045.20
474,Mrs. Shannon Reed,female,71,NSW,80000,196,$823.98,9,$2307.50
475,Jeremy Mejia,male,63,NSW,50000,569,$1967.32,7,$1014.90
476,Jacqueline Barber MD,female,71,NSW,140000,701,$4548.79,13,$4527.90
477,Amanda Choi,female,33,NSW,50000,630,$1467.90,5,$1753.60
478,Kimberly Davis,female,51,VIC,160000,597,$4551.53,16,$4552.10
479,Karen Hughes,female,44,NSW,160000,632,$3215.62,11,$4483.50
480,Lisa Keith,female,60,NT,30000,701,$541.52,2,$1024.00
481,Terri Meyer,female,44,NSW,160000,455,$3010.28,14,$4091.50
482,Donald Oconnell,male,67,VIC,120000,955,$5082.51,11,$1613.10
483,Mitchell Rodriguez,male,69,NSW,20000,710,$400.44,2,$389.60
484,Julia Rivers,female,28,VIC,140000,768,$4365.31,12,$3616.30
485,Keith Maxwell,male,21,QLD,120000,621,$4758.10,16,$1909.50
486,Charles Vance,male,57,VIC,120000,284,$2368.56,17,$2245.80
487,Steve Cortez,male,44,NSW,80000,37,$161.76,9,$1094.60
488,Alyssa Lopez,female,32,NSW,40000,937,$1178.75,3,$1157.00
489,Erin Duarte,female,26,NSW,160000,387,$3705.91,20,$4419.80
490,Tracy Salas,female,57,NSW,90000,409,$2738.66,14,$2245.60
491,William Reed,male,39,NSW,140000,502,$3007.98,12,$2059.20
492,Danielle Marshall,female,18,VIC,140000,241,$2100.32,18,$4730.00
493,Noah Koch,male,52,NSW,100000,471,$1657.92,8,$1507.20
494,Steven Everett,male,25,QLD,100000,543,$3355.74,13,$1825.60
495,Mr. Frank Griffith,male,31,VIC,80000,792,$2657.95,7,$1145.30
496,Megan Salinas,female,60,QLD,60000,831,$3375.52,9,$1772.70
497,Claire Davis,female,61,SA,100000,306,$781.83,6,$3211.60
498,Terry Jones,female,43,VIC,160000,735,$8043.84,22,$5110.70
499,Heather Foley,female,45,NSW,30000,722,$1619.09,5,$979.00
500,Melvin Evans,male,53,VIC,120000,659,$5017.63,16,$1660.60
501,Melissa Williams,female,40,NSW,120000,2,$7.27,4,$4303.10
502,Alexander Norman,male,30,WA,120000,904,$6253.87,14,$2192.60
503,Tamara Wilson,female,31,NSW,30000,513,$711.79,3,$1072.00
504,Robert Miller,male,23,NSW,100000,511,$1998.01,8,$1456.00
505,Jamie Martin,female,63,NSW,80000,556,$3262.61,12,$2380.00
506,Donald Williams,male,38,NSW,40000,260,$320.84,3,$815.50
507,Teresa Ford,female,38,NSW,120000,598,$4083.14,14,$4210.60
508,Dr. Amy Yates,female,67,NSW,70000,944,$2976.90,7,$2580.60
509,Julia Garcia,female,40,QLD,100000,146,$672.33,10,$2879.90
510,Timothy Larsen,male,50,NSW,20000,965,$908.07,2,$326.40
511,Lynn Crosby,female,49,NSW,50000,781,$2075.51,6,$1507.20
512,Rebecca Flores,female,34,VIC,160000,365,$1579.72,9,$5669.30
513,Mr. Carlos Wagner,male,17,VIC,120000,118,$429.05,8,$2116.60
514,Matthew Arroyo,male,36,QLD,50000,354,$685.88,4,$702.95
515,Kristine Gonzales,female,55,NSW,20000,255,$243.52,2,$634.20
516,Katherine Romero,female,69,NSW,70000,277,$551.65,4,$2437.60
517,Victoria Rivas,female,44,VIC,40000,370,$408.48,3,$1080.30
518,Nichole Phelps,female,27,VIC,80000,371,$1173.84,7,$2402.50
519,John Phillips,male,25,NSW,120000,902,$3414.97,8,$1976.00
520,Timothy Gibbs,male,59,NSW,160000,607,$3904.22,13,$2342.50
521,Kevin Glover,male,51,NT,140000,900,$4391.10,10,$2279.20
522,Karen Adams,female,52,VIC,60000,78,$181.82,5,$2156.50
523,Jennifer Morris,female,33,NSW,90000,126,$611.23,10,$2811.20
524,Sarah Brown,female,44,VIC,120000,369,$2399.98,13,$3688.90
525,Linda Williams,female,33,SA,50000,189,$684.65,8,$1508.80
526,Rachael Mejia,female,25,SA,100000,27,$137.97,10,$3335.60
527,Nathan Gray,male,31,NSW,20000,201,$178.09,2,$420.00
528,Alyssa Schmidt,female,59,NSW,90000,323,$882.27,6,$2814.00
529,Anthony Garcia,male,55,NSW,60000,779,$1916.34,5,$1131.00
530,Audrey Lopez,female,65,NSW,140000,415,$2640.64,13,$4566.60
531,Jesse Stevenson,male,41,VIC,120000,783,$4355.05,12,$2097.60
532,Jennifer Young,female,29,NSW,70000,68,$206.11,6,$2428.80
533,Melissa Potts,female,16,VIC,140000,919,$8395.07,19,$4704.20
534,Denise Vance,female,72,QLD,140000,490,$4606.49,19,$4360.20
535,Michelle Palmer,female,40,NSW,140000,913,$8647.02,19,$3465.80
536,Victoria Montoya,female,72,VIC,140000,52,$452.45,17,$4067.80
537,Patrick Burns,male,35,TAS,50000,12,$35.46,6,$879.75
538,Paul Dominguez,male,37,QLD,90000,714,$4787.37,14,$1706.65
539,Mary Jordan,female,30,QLD,140000,67,$476.97,14,$3646.40
540,Jack Reyes,male,66,NSW,40000,151,$178.18,3,$746.20
541,Debbie Ward,female,20,QLD,60000,673,$1205.34,4,$2177.40
542,Melissa Potts,female,71,VIC,70000,979,$3457.34,8,$1826.00
543,Allison Rivera,female,38,NSW,140000,259,$1570.06,13,$4730.00
544,Patricia Hernandez,female,42,QLD,70000,905,$3617.28,8,$2637.80
545,Denise Brooks,female,22,VIC,60000,726,$2313.04,7,$2074.80
546,Susan Curtis,female,55,NSW,60000,993,$3956.11,8,$1947.50
547,Carolyn Leonard,female,29,VIC,80000,914,$4306.77,10,$2972.50
548,Kaitlyn Acevedo,female,47,VIC,100000,154,$1127.28,15,$2855.10
549,Lance Garcia,male,23,ACT,80000,752,$3489.28,10,$1197.30
550,Amanda Contreras,female,68,NSW,90000,754,$2646.54,8,$2480.80
551,Stephanie Murphy,female,41,NSW,140000,305,$2882.25,19,$5009.50
552,Beth Fischer,female,37,TAS,50000,949,$1357.07,3,$1656.00
553,Amber Todd,female,48,NSW,160000,453,$2047.56,10,$5654.60
554,Destiny Woods,female,45,VIC,80000,23,$79.21,7,$2015.00
555,Allen Garcia,male,47,NSW,60000,415,$870.26,5,$1086.00
556,Christopher Russell,male,72,NSW,30000,297,$580.49,4,$648.45
557,Jodi Jackson,female,51,VIC,40000,609,$719.84,3,$1147.90
558,James Benitez,male,24,QLD,60000,589,$2532.11,9,$996.00
559,Misty Perkins,female,31,VIC,60000,627,$2110.48,7,$2095.70
560,John Campbell,male,72,NSW,80000,76,$270.56,7,$1427.40
561,Deborah Hodges,female,18,QLD,40000,328,$571.38,4,$1076.40
562,Kenneth Rivera,male,60,NSW,40000,204,$589.97,6,$612.50
563,Steven Drake,male,23,NSW,140000,15,$62.16,8,$1936.00
564,Shawn Morgan,male,69,SA,120000,362,$2037.34,12,$1607.40
565,Victoria Peters,female,38,ACT,20000,493,$336.72,2,$773.50
566,Emily Murray,female,39,VIC,80000,390,$2319.72,12,$2022.50
567,John Martinez,male,18,VIC,80000,345,$1055.70,7,$1446.90
568,Brittany Moran,female,54,NSW,50000,804,$1260.27,4,$1788.80
569,John Lawson MD,male,54,NSW,20000,52,$55.17,3,$400.80
570,Scott Hill,male,66,QLD,30000,865,$1859.32,5,$541.20
571,Francisco Davis,male,55,NSW,100000,131,$402.17,7,$1892.80
572,Nicolas Johnson,male,55,VIC,140000,931,$8302.66,18,$1810.60
573,Molly Campbell,female,65,VIC,90000,990,$2931.39,6,$2508.80
574,Mrs. Cynthia Lee,female,33,WA,30000,528,$962.28,4,$901.00
575,Brittany Clark,female,23,VIC,100000,256,$1699.84,14,$2883.00
576,Sierra Henderson,female,45,NSW,60000,630,$2577.96,9,$2221.10
577,Tammy Henderson,female,70,QLD,60000,408,$1321.92,7,$2101.40
578,Christina Yates,female,60,QLD,140000,252,$1799.28,15,$3655.00
579,Carolyn Bowers,female,33,VIC,90000,505,$2020.25,8,$3318.00
580,Barry Morris,male,35,VIC,90000,575,$3588.86,13,$1389.10
581,Luis Wilson,male,28,NSW,90000,649,$2134.89,7,$1194.80
582,Allen Thompson MD,male,33,VIC,120000,498,$3259.91,14,$1632.10
583,Roger Wilson,male,42,NSW,60000,345,$1276.16,8,$946.00
584,Andrea Ward,female,71,VIC,60000,982,$3541.09,8,$1776.50
585,Dennis Mcmillan,male,40,NSW,50000,305,$959.23,7,$830.45
586,Kelly Stewart,female,30,SA,100000,428,$1117.08,6,$3682.80
587,Donna Mccarthy,female,61,NSW,70000,22,$71.38,6,$1865.60
588,Matthew Brown,male,61,NSW,120000,155,$1360.59,18,$1951.30
589,Amanda Benson,female,34,VIC,20000,548,$484.43,2,$801.50
590,Philip Johnson,male,62,TAS,80000,856,$4749.09,12,$1290.90
591,Elizabeth Perry,female,44,NSW,30000,565,$695.80,3,$830.00
592,Katie Smith,female,36,QLD,160000,719,$4193.21,12,$5600.70
593,Evan Bishop,male,59,NSW,50000,30,$109.35,7,$744.60
594,Amy Yang,female,67,NSW,60000,172,$258.52,3,$1957.00
595,Karen Hamilton,female,53,NSW,120000,2,$16.38,9,$3862.80
596,Jacob Kelly,male,18,NSW,30000,916,$1824.67,4,$584.65
597,Kimberly Ellis,female,44,NSW,140000,181,$1673.71,19,$3461.50
598,Carolyn Johnston,female,51,NSW,60000,381,$1612.77,9,$1936.10
599,Jason Howell,male,41,NSW,120000,155,$1197.84,16,$1936.10
600,Suzanne Harris,female,46,SA,80000,507,$2514.72,10,$2290.00
601,Jodi Morris,female,21,WA,50000,712,$2080.82,6,$1684.80
602,Michael Robertson,male,69,QLD,80000,366,$1936.87,11,$1497.60
603,Daisy Brown,female,45,QLD,140000,223,$1807.64,17,$5155.70
604,Cynthia Parker,female,16,NSW,90000,816,$4784.62,12,$3217.20
605,Jay Brown,male,67,NSW,140000,437,$4050.12,19,$2457.40
606,Michael Williams,male,59,NSW,40000,109,$116.85,3,$834.40
607,Erika Day,female,18,QLD,140000,555,$4568.76,17,$3586.20
608,Dr. Matthew Cooley,male,38,NSW,60000,799,$1380.67,4,$880.00
609,Keith Hernandez,male,27,NSW,140000,484,$4658.50,20,$1999.80
610,Tanya Foster,female,43,NSW,140000,269,$1154.28,9,$4747.20
611,Jared Mahoney,male,52,VIC,160000,452,$4899.68,22,$2610.00
612,Christina Miller,female,43,VIC,40000,393,$448.02,3,$1188.20
613,Eric Smith,male,45,NSW,70000,804,$1770.01,5,$968.30
614,Tyler Hall,male,45,NSW,100000,30,$142.65,9,$1622.40
615,Derrick Warren,male,71,ACT,50000,604,$1445.07,5,$780.30
616,Jeffrey Frederick,male,73,QLD,90000,299,$1427.58,10,$1438.40
617,Tony Harding,male,63,QLD,120000,857,$6499.49,16,$2080.50
618,Robert Cox,male,31,QLD,50000,363,$1164.32,7,$885.70
619,Margaret Hunter,female,25,VIC,90000,213,$863.61,9,$2769.20
620,Madison Nunez,female,55,QLD,120000,868,$6280.85,15,$3685.20
621,Todd Taylor,male,49,SA,80000,453,$1445.98,7,$1298.70
622,Tanner Dalton,male,48,SA,160000,217,$2303.67,22,$2420.00
623,Kenneth Villa,male,29,NSW,80000,545,$1802.86,7,$1495.00
624,Joseph Phillips,male,50,QLD,120000,598,$5202.60,18,$1947.50
625,Marco Brown,male,63,QLD,160000,606,$3902.64,13,$2942.50
626,Brittany Hill,female,47,NSW,100000,397,$2098.14,11,$3490.60
627,Hannah Adams,female,56,VIC,20000,574,$601.55,3,$578.90
628,Alexis Ferguson,female,23,VIC,40000,715,$1538.68,5,$1154.40
629,Andrew Baldwin,male,51,VIC,80000,178,$979.71,11,$1550.90
630,Priscilla Daniels,female,31,QLD,140000,848,$8850.58,21,$3831.30
631,Ronald Waller,male,57,VIC,50000,402,$1290.42,7,$787.95
632,Ashley Logan,female,66,NSW,120000,574,$2069.84,8,$4051.50
633,Craig Wall,male,21,TAS,40000,434,$879.28,5,$569.80
634,Amanda Schultz,female,53,SA,160000,689,$3081.21,9,$5331.20
635,Rachel Wright,female,50,NSW,70000,593,$2903.62,10,$1804.00
636,Wendy Rose,female,43,QLD,40000,722,$1612.95,5,$1452.10
637,Daniel Sullivan,male,52,VIC,120000,750,$5161.50,14,$2012.10
638,Trevor Cruz,male,45,NSW,80000,442,$1768.00,8,$1519.70
639,Jennifer Gregory,female,39,VIC,70000,382,$1310.26,7,$2318.80
640,Joan Williams,female,35,TAS,120000,553,$1897.90,7,$3859.10
641,Michele Roy,female,54,NSW,30000,397,$572.87,3,$1060.00
642,Taylor Lowery,female,18,NSW,100000,966,$2526.09,6,$3568.10
643,Ryan Clark,male,48,VIC,100000,615,$2835.15,10,$1344.00
644,Kerri Adams,female,70,NSW,120000,718,$6462.00,18,$4436.30
645,Jonathan Ward,male,33,QLD,100000,537,$2070.14,8,$1881.60
646,Brandi Rocha,female,17,NSW,60000,172,$547.48,7,$1582.70
647,Anne Ray,female,21,NSW,20000,830,$652.38,2,$832.30
648,Daniel Johnson DVM,male,48,VIC,120000,282,$935.68,7,$1700.50
649,Lee Bruce,male,18,VIC,90000,209,$470.25,5,$1450.00
650,Evan Cox,male,52,QLD,80000,320,$1546.24,10,$1116.70
651,Annette Lee,female,59,NSW,50000,88,$157.52,4,$1606.40
652,Thomas Bailey,male,45,NSW,140000,786,$4517.14,12,$1784.20
653,Brandon Burton,male,38,QLD,60000,859,$1904.40,5,$1034.00
654,Nancy Delgado,female,16,NSW,40000,817,$1065.37,3,$1229.80
655,Katie Blair,female,67,VIC,160000,854,$7802.14,19,$5380.20
656,Anna Thompson,female,62,VIC,160000,853,$8188.80,20,$5541.90
657,Mark Shannon,male,16,TAS,80000,911,$2590.88,6,$1449.50
658,Robin Hutchinson,female,53,NSW,100000,990,$6910.20,14,$3140.30
659,Steven Colon,male,68,ACT,40000,337,$892.38,6,$694.40
660,Stacy Lindsey,female,18,VIC,60000,251,$765.05,7,$1873.40
661,Jill Price,female,36,NSW,50000,384,$737.28,4,$1752.00
662,Michelle Anderson,female,71,VIC,120000,447,$1520.69,7,$4251.30
663,Michael Reed,male,38,VIC,80000,460,$1963.28,9,$1262.30
664,Brian Burton,male,46,NSW,30000,937,$2057.65,5,$457.60
665,Stephen Wong,male,49,ACT,40000,429,$490.78,3,$817.60
666,Anthony Wright,male,55,WA,140000,961,$5516.14,12,$2585.00
667,Beth Medina,female,16,VIC,90000,205,$713.09,7,$2724.40
668,Jennifer Thomas,female,69,NSW,20000,537,$763.08,3,$680.40
669,Hayley Mcguire,female,71,NSW,70000,568,$2427.35,9,$2356.20
670,Robert Carpenter,male,37,NSW,60000,175,$332.85,4,$993.00
671,Kenneth Diaz,male,54,NSW,100000,895,$2429.92,6,$1321.60
672,Mrs. Michelle Gutierrez DVM,female,70,VIC,140000,288,$1973.66,14,$5009.50
673,Justin Baker,male,30,TAS,100000,817,$5424.88,14,$1843.20
674,Timothy Hernandez,male,54,WA,30000,498,$438.49,2,$592.35
675,Daniel James,male,33,VIC,50000,137,$302.09,5,$787.10
676,Steven Ramos,male,24,NSW,50000,222,$824.17,8,$906.10
677,Jillian Hunt,female,22,NSW,80000,654,$2558.45,8,$2770.00
678,Joseph Williams,male,55,NT,100000,318,$1483.47,10,$1408.00
679,Douglas Johnson,male,73,NSW,140000,253,$1445.14,12,$2382.60
680,Tonya Hernandez,female,55,NSW,30000,334,$491.98,3,$817.00
681,Phillip Martinez,male,22,QLD,160000,830,$8578.88,21,$2260.00
682,Katherine Kim,female,48,VIC,90000,216,$1285.96,12,$3343.20
683,Aaron Douglas,male,64,NSW,90000,895,$5630.45,13,$1400.70
684,Amanda Brown,female,16,NSW,80000,824,$2996.06,8,$2090.00
685,Justin Paul,male,70,NSW,60000,201,$328.63,4,$1159.00
686,Sheena Murphy,female,18,NT,90000,942,$4171.18,9,$2965.20
687,Jessica Medina,female,49,NSW,120000,805,$3762.57,10,$4310.50
688,Kelly Bryant,female,72,NSW,100000,601,$3338.55,12,$2675.30
689,Lisa Herrera,female,48,SA,30000,73,$79.50,3,$825.00
690,Mark Foster,male,62,NSW,160000,387,$2513.95,13,$2612.50
691,Helen Good,female,53,VIC,100000,389,$1435.41,8,$3552.60
692,Kenneth Frazier,male,45,NSW,60000,553,$1688.86,7,$982.00
693,Deborah Gordon,female,47,NSW,70000,14,$34.35,5,$2008.60
694,Christian Adams,male,29,WA,50000,976,$2427.80,5,$892.50
695,Ashley Johnson,female,29,NSW,120000,461,$1452.15,7,$3363.30
696,Melissa Boone,female,21,NSW,50000,381,$932.50,5,$1812.80
697,Jacob Wolfe,male,33,NSW,120000,166,$1085.64,13,$1786.00
698,Wendy Morton,female,16,NSW,60000,920,$3011.16,7,$2050.10
699,Russell Lewis,male,52,NSW,50000,979,$2741.20,6,$860.20
700,Ronald Robinson,male,18,QLD,30000,383,$847.39,5,$609.95
701,Christopher Blevins,male,58,VIC,30000,833,$1515.64,4,$442.20
702,Brandon Serrano,male,19,QLD,100000,663,$3517.21,11,$1600.00
703,Kimberly Duncan,female,25,WA,160000,51,$223.18,9,$4312.00
704,Sara Garcia,female,34,SA,80000,993,$5052.38,11,$2832.50
705,Lacey Cooper,female,28,NSW,120000,378,$2667.17,15,$3363.30
706,Elizabeth Watson,female,67,NSW,70000,32,$156.46,10,$1876.60
707,Taylor Obrien,female,29,NSW,60000,321,$1108.41,7,$1605.50
708,Gabriella Martinez,female,66,VIC,60000,695,$2616.67,8,$1670.10
709,Brian Coffey,male,54,NSW,90000,549,$2680.49,10,$1392.00
710,Stacey Munoz,female,45,VIC,160000,423,$2592.14,13,$5331.20
711,Linda Burton,female,43,QLD,60000,622,$1617.82,6,$2150.80
712,Michael Escobar,male,37,NSW,90000,747,$4423.73,12,$1457.25
713,Rebecca Martin,female,68,NSW,20000,560,$350.56,2,$571.20
714,Bruce Kelly,male,67,NSW,50000,91,$258.89,6,$960.50
715,Jennifer Roberts,female,47,SA,100000,639,$2907.45,10,$2895.40
716,Richard Schroeder,male,19,NSW,140000,968,$8287.05,18,$2138.40
717,Jessica Young,female,18,VIC,20000,541,$351.65,2,$792.40
718,Dean Lee,male,29,VIC,90000,702,$3980.34,12,$1349.95
719,Deborah Cooper,female,16,NSW,60000,356,$718.76,5,$1945.60
720,Joanne Gutierrez,female,34,VIC,60000,331,$622.61,4,$2078.60
721,Laura Moore,female,39,QLD,20000,101,$65.65,2,$764.40
722,Matthew Alexander,male,63,NSW,80000,423,$2169.14,11,$1550.90
723,Kevin Bass,male,23,NSW,40000,986,$2928.42,6,$814.80
724,Jessica Cortez,female,52,NSW,160000,660,$3331.68,11,$4218.90
725,Mr. Luis Mccann,male,65,VIC,80000,617,$2887.56,10,$1271.40
726,David West,male,42,WA,30000,606,$708.11,3,$619.30
727,William Yates,male,54,QLD,100000,36,$196.56,11,$1662.40
728,Sara Davenport,female,21,NSW,70000,908,$2373.97,6,$1823.80
729,Nicholas Coleman,male,22,WA,160000,160,$1920.00,24,$2090.00
730,Thomas Richardson,male,20,NSW,80000,984,$4542.14,10,$1433.90
731,Natalie Flynn,female,63,VIC,40000,257,$477.51,4,$1370.20
732,Angelica Miller,female,19,ACT,80000,806,$4781.19,12,$2840.00
733,Maria Alvarez,female,25,NSW,50000,557,$1141.85,5,$1516.80
734,Robert Cochran,male,73,NSW,70000,836,$3291.75,8,$1079.85
735,Morgan Martin,female,68,NSW,50000,822,$3059.89,8,$1502.40
